product_id,date,sales_amount,store_id
PROD_002,2024-05-02,342.12,STORE_17
PROD_041,2024-11-20,369.58,STORE_07
PROD_072,2024-05-06,112.47,STORE_08
PROD_003,2024-10-26,257.26,STORE_18
PROD_074,2024-05-23,323.17,STORE_17
PROD_018,2024-01-04,118.3,STORE_04
PROD_038,2024-07-15,460.9,STORE_06
PROD_058,2024-06-10,37.81,STORE_03
PROD_022,2024-08-19,103.32,STORE_15
PROD_073,2024-04-29,99.81,STORE_02
PROD_096,2024-12-17,24.74,STORE_10
PROD_051,2024-05-21,75.49,STORE_09
PROD_034,2024-05-06,263.16,STORE_01
PROD_042,2024-01-11,232.45,STORE_16
PROD_069,2024-06-27,320.05,STORE_15
PROD_038,2024-06-26,202.93,STORE_11
PROD_080,2024-07-19,164.62,STORE_15
PROD_089,2024-06-29,366.77,STORE_12
PROD_036,2024-02-15,111.83,STORE_09
PROD_068,2024-03-27,73.84,STORE_20
PROD_096,2024-07-22,197.41,STORE_10
PROD_077,2024-05-30,146.02,STORE_13
PROD_070,2024-10-19,496.56,STORE_04
PROD_047,2024-09-29,459.22,STORE_10
PROD_100,2024-04-12,67.31,STORE_13
PROD_020,2024-05-05,253.48,STORE_19
PROD_073,2024-04-28,101.88,STORE_10
PROD_054,2024-01-07,294.94,STORE_08
PROD_089,2024-05-11,379.64,STORE_07
PROD_021,2024-06-24,460.42,STORE_12
PROD_079,2024-08-08,263.74,STORE_07
PROD_054,2024-06-16,157.69,STORE_17
PROD_079,2024-08-23,491.99,STORE_02
PROD_071,2024-04-13,68.43,STORE_09
PROD_061,2024-10-23,55.51,STORE_08
PROD_099,2024-09-17,298.17,STORE_17
PROD_060,2024-08-03,450.4,STORE_19
PROD_034,2024-11-30,272.13,STORE_03
PROD_097,2024-02-13,328.43,STORE_12
PROD_050,2024-01-17,470.74,STORE_11
PROD_053,2024-11-04,238.4,STORE_17
PROD_018,2024-07-25,330.93,STORE_03
PROD_058,2024-05-05,207.25,STORE_18
PROD_049,2024-04-29,439.45,STORE_01
PROD_058,2024-03-07,390.44,STORE_16
PROD_022,2024-10-05,96.15,STORE_04
PROD_056,2024-03-04,498.25,STORE_06
PROD_062,2024-06-22,369.79,STORE_16
PROD_091,2024-08-15,369.78,STORE_12
PROD_048,2024-06-17,86.33,STORE_16
PROD_059,2024-06-12,405.39,STORE_17
PROD_086,2024-04-08,159.14,STORE_01
PROD_025,2024-05-16,84.18,STORE_20
PROD_099,2024-06-25,495.75,STORE_08
PROD_058,2024-07-14,110.3,STORE_20
PROD_064,2024-11-06,202.36,STORE_19
PROD_099,2024-08-29,156.0,STORE_20
PROD_007,2024-12-11,28.83,STORE_01
PROD_094,2024-12-04,186.35,STORE_01
PROD_073,2024-08-27,472.16,STORE_15
PROD_079,2024-10-21,216.28,STORE_18
PROD_004,2024-03-16,285.58,STORE_08
PROD_012,2024-04-09,293.27,STORE_15
PROD_033,2024-10-11,426.45,STORE_06
PROD_088,2024-12-25,208.17,STORE_20
PROD_082,2024-06-03,272.59,STORE_20
PROD_010,2024-12-29,298.49,STORE_06
PROD_019,2024-05-13,164.98,STORE_11
PROD_007,2024-01-20,453.45,STORE_04
PROD_051,2024-10-04,80.08,STORE_18
PROD_004,2024-03-07,332.5,STORE_04
PROD_006,2024-11-24,473.57,STORE_02
PROD_097,2024-08-06,116.65,STORE_11
PROD_041,2024-08-18,422.02,STORE_12
PROD_084,2024-09-12,451.99,STORE_19
PROD_020,2024-08-14,200.75,STORE_19
PROD_039,2024-06-01,29.0,STORE_10
PROD_065,2024-09-25,225.01,STORE_01
PROD_046,2024-02-24,132.53,STORE_08
PROD_096,2024-01-16,154.8,STORE_10
PROD_038,2024-11-24,368.01,STORE_09
PROD_052,2024-10-02,72.31,STORE_03
PROD_084,2024-01-26,473.06,STORE_04
PROD_069,2024-07-04,360.15,STORE_03
PROD_024,2024-10-25,312.35,STORE_09
PROD_080,2024-10-21,261.1,STORE_16
PROD_092,2024-09-16,428.54,STORE_12
PROD_023,2024-12-12,388.43,STORE_10
PROD_013,2024-01-07,212.05,STORE_02
PROD_067,2024-08-21,200.57,STORE_11
PROD_082,2024-06-01,422.43,STORE_03
PROD_033,2024-10-04,279.06,STORE_19
PROD_100,2024-01-24,268.98,STORE_19
PROD_096,2024-07-07,158.95,STORE_02
PROD_082,2024-09-26,342.2,STORE_15
PROD_096,2024-10-03,121.98,STORE_01
PROD_044,2024-12-13,499.47,STORE_01
PROD_098,2024-11-19,367.66,STORE_19
PROD_069,2024-08-29,114.97,STORE_19
PROD_021,2024-03-06,423.1,STORE_05
PROD_076,2024-04-17,490.79,STORE_20
PROD_071,2024-12-16,440.37,STORE_03
PROD_019,2024-08-05,372.44,STORE_07
PROD_012,2024-11-06,459.51,STORE_10
PROD_039,2024-11-27,373.93,STORE_17
PROD_085,2024-09-12,111.91,STORE_10
PROD_063,2024-01-26,47.61,STORE_09
PROD_078,2024-02-03,133.66,STORE_01
PROD_021,2024-08-31,214.93,STORE_15
PROD_046,2024-10-30,147.73,STORE_07
PROD_083,2024-08-27,201.64,STORE_15
PROD_073,2024-04-23,474.7,STORE_17
PROD_042,2024-09-12,371.29,STORE_02
PROD_028,2024-05-12,235.84,STORE_18
PROD_012,2024-04-30,219.62,STORE_15
PROD_002,2024-01-21,382.91,STORE_05
PROD_003,2024-02-17,180.56,STORE_12
PROD_089,2024-03-01,76.79,STORE_20
PROD_031,2024-07-13,340.07,STORE_09
PROD_077,2024-08-23,89.63,STORE_12
PROD_038,2024-10-05,458.3,STORE_17
PROD_043,2024-02-21,370.66,STORE_17
PROD_063,2024-02-11,236.43,STORE_16
PROD_080,2024-05-23,259.03,STORE_11
PROD_078,2024-10-30,11.54,STORE_08
PROD_058,2024-02-11,250.34,STORE_13
PROD_052,2024-11-02,342.22,STORE_08
PROD_017,2024-08-07,104.35,STORE_11
PROD_040,2024-09-04,93.74,STORE_01
PROD_058,2024-12-09,344.65,STORE_11
PROD_030,2024-11-18,200.79,STORE_03
PROD_076,2024-08-24,368.88,STORE_17
PROD_002,2024-09-02,49.63,STORE_18
PROD_037,2024-07-30,89.57,STORE_07
PROD_079,2024-09-11,411.71,STORE_20
PROD_023,2024-12-05,38.14,STORE_14
PROD_044,2024-04-29,327.41,STORE_15
PROD_008,2024-12-16,245.0,STORE_19
PROD_078,2024-08-13,246.94,STORE_12
PROD_100,2024-08-06,172.43,STORE_02
PROD_001,2024-12-29,165.34,STORE_01
PROD_034,2024-11-05,140.27,STORE_18
PROD_079,2024-01-21,304.3,STORE_17
PROD_043,2024-12-05,494.08,STORE_09
PROD_009,2024-03-10,161.49,STORE_12
PROD_022,2024-03-17,75.88,STORE_19
PROD_091,2024-07-26,266.91,STORE_17
PROD_014,2024-04-25,320.0,STORE_10
PROD_083,2024-05-25,253.33,STORE_17
PROD_008,2024-06-23,275.77,STORE_02
PROD_044,2024-06-22,136.13,STORE_16
PROD_071,2024-10-05,65.98,STORE_15
PROD_070,2024-09-27,216.43,STORE_17
PROD_061,2024-04-11,424.24,STORE_07
PROD_026,2024-08-19,292.96,STORE_10
PROD_039,2024-06-18,138.41,STORE_11
PROD_055,2024-03-26,417.14,STORE_03
PROD_067,2024-09-02,242.55,STORE_11
PROD_072,2024-06-07,241.22,STORE_20
PROD_038,2024-12-17,235.19,STORE_03
PROD_072,2024-08-22,328.53,STORE_01
PROD_076,2024-03-12,412.38,STORE_03
PROD_058,2024-11-05,453.34,STORE_04
PROD_029,2024-09-20,277.52,STORE_19
PROD_028,2024-06-13,319.28,STORE_09
PROD_054,2024-12-29,384.37,STORE_06
PROD_083,2024-07-27,207.73,STORE_17
PROD_066,2024-07-25,392.83,STORE_14
PROD_096,2024-04-23,436.51,STORE_04
PROD_008,2024-04-03,171.4,STORE_01
PROD_026,2024-10-27,17.73,STORE_09
PROD_060,2024-12-07,246.31,STORE_03
PROD_005,2024-08-27,233.82,STORE_03
PROD_007,2024-10-06,185.08,STORE_12
PROD_001,2024-04-09,433.38,STORE_15
PROD_091,2024-05-21,211.52,STORE_19
PROD_045,2024-03-07,36.7,STORE_13
PROD_097,2024-03-02,320.16,STORE_06
PROD_021,2024-03-01,427.73,STORE_19
PROD_039,2024-02-21,10.59,STORE_01
PROD_086,2024-03-10,100.4,STORE_17
PROD_072,2024-04-06,173.3,STORE_16
PROD_022,2024-01-16,79.0,STORE_14
PROD_041,2024-01-25,476.96,STORE_17
PROD_003,2024-12-07,467.18,STORE_06
PROD_046,2024-08-07,344.66,STORE_02
PROD_016,2024-02-05,132.54,STORE_09
PROD_058,2024-11-08,137.91,STORE_02
PROD_001,2024-08-07,310.78,STORE_12
PROD_003,2024-07-16,241.94,STORE_19
PROD_047,2024-01-21,41.87,STORE_13
PROD_068,2024-08-08,345.27,STORE_09
PROD_016,2024-06-28,233.77,STORE_06
PROD_031,2024-04-23,486.8,STORE_11
PROD_047,2024-07-01,373.04,STORE_19
PROD_062,2024-09-19,465.72,STORE_08
PROD_023,2024-07-09,250.18,STORE_02
PROD_005,2024-07-15,171.53,STORE_17
PROD_005,2024-05-25,487.01,STORE_07
PROD_100,2024-10-08,84.64,STORE_05
PROD_003,2024-09-25,24.51,STORE_20
PROD_047,2024-03-28,222.6,STORE_17
PROD_091,2024-12-23,16.92,STORE_01
PROD_060,2024-06-03,479.77,STORE_16
PROD_050,2024-08-14,497.7,STORE_07
PROD_030,2024-09-05,370.7,STORE_14
PROD_051,2024-05-12,124.54,STORE_15
PROD_007,2024-06-10,78.75,STORE_02
PROD_066,2024-06-10,151.45,STORE_09
PROD_078,2024-04-13,13.41,STORE_09
PROD_085,2024-02-18,250.53,STORE_17
PROD_088,2024-11-04,474.91,STORE_10
PROD_042,2024-11-12,255.91,STORE_13
PROD_056,2024-06-06,450.89,STORE_09
PROD_021,2024-05-24,388.44,STORE_10
PROD_058,2024-06-16,384.78,STORE_10
PROD_076,2024-12-15,340.71,STORE_16
PROD_031,2024-05-31,436.38,STORE_05
PROD_036,2024-08-08,422.29,STORE_05
PROD_064,2024-01-09,105.1,STORE_05
PROD_005,2024-08-24,117.69,STORE_07
PROD_056,2024-06-04,461.34,STORE_13
PROD_032,2024-09-16,231.02,STORE_13
PROD_095,2024-11-14,76.55,STORE_13
PROD_070,2024-01-03,126.54,STORE_19
PROD_007,2024-12-15,359.74,STORE_03
PROD_012,2024-08-16,37.92,STORE_16
PROD_016,2024-06-24,211.44,STORE_02
PROD_065,2024-02-27,68.35,STORE_03
PROD_058,2024-12-26,12.56,STORE_03
PROD_011,2024-12-24,346.19,STORE_14
PROD_004,2024-11-21,200.02,STORE_04
PROD_025,2024-06-10,200.76,STORE_15
PROD_045,2024-03-04,220.41,STORE_08
PROD_058,2024-07-25,217.6,STORE_19
PROD_083,2024-08-11,140.67,STORE_11
PROD_036,2024-09-11,387.79,STORE_01
PROD_041,2024-07-10,418.93,STORE_06
PROD_026,2024-08-29,225.65,STORE_07
PROD_031,2024-04-09,219.29,STORE_16
PROD_013,2024-04-18,191.2,STORE_04
PROD_066,2024-04-24,351.31,STORE_04
PROD_028,2024-07-10,237.45,STORE_14
PROD_065,2024-10-09,313.36,STORE_05
PROD_060,2024-07-08,287.07,STORE_02
PROD_049,2024-06-02,287.7,STORE_11
PROD_087,2024-08-14,414.34,STORE_03
PROD_024,2024-09-04,349.63,STORE_09
PROD_067,2024-01-29,224.21,STORE_10
PROD_046,2024-05-18,429.14,STORE_02
PROD_066,2024-12-03,418.14,STORE_17
PROD_030,2024-12-25,216.22,STORE_15
PROD_088,2024-01-27,399.72,STORE_06
PROD_006,2024-05-05,113.0,STORE_14
PROD_001,2024-08-11,107.36,STORE_17
PROD_040,2024-10-04,199.9,STORE_20
PROD_085,2024-10-27,434.77,STORE_03
PROD_091,2024-02-06,466.06,STORE_02
PROD_029,2024-02-13,147.24,STORE_12
PROD_091,2024-10-05,53.86,STORE_09
PROD_084,2024-11-24,414.37,STORE_09
PROD_050,2024-10-01,345.53,STORE_11
PROD_052,2024-03-17,207.96,STORE_10
PROD_069,2024-07-08,320.52,STORE_01
PROD_062,2024-04-27,373.45,STORE_05
PROD_039,2024-05-09,207.73,STORE_11
PROD_080,2024-07-19,153.62,STORE_15
PROD_038,2024-09-17,363.21,STORE_06
PROD_086,2024-07-27,269.78,STORE_10
PROD_053,2024-04-04,315.99,STORE_15
PROD_099,2024-01-21,204.74,STORE_07
PROD_012,2024-05-02,164.79,STORE_14
PROD_022,2024-10-18,375.34,STORE_07
PROD_031,2024-02-16,409.51,STORE_15
PROD_065,2024-05-23,485.24,STORE_16
PROD_076,2024-04-08,238.18,STORE_09
PROD_076,2024-02-22,205.46,STORE_05
PROD_033,2024-01-10,196.91,STORE_14
PROD_053,2024-03-15,23.25,STORE_07
PROD_091,2024-04-01,89.1,STORE_15
PROD_086,2024-06-20,486.71,STORE_20
PROD_071,2024-12-16,33.38,STORE_13
PROD_010,2024-07-15,476.48,STORE_16
PROD_092,2024-10-30,384.57,STORE_04
PROD_004,2024-03-03,86.13,STORE_17
PROD_043,2024-07-25,92.88,STORE_02
PROD_074,2024-01-13,334.31,STORE_14
PROD_029,2024-08-18,468.95,STORE_17
PROD_020,2024-12-16,81.53,STORE_05
PROD_063,2024-04-19,369.74,STORE_11
PROD_093,2024-11-25,359.82,STORE_16
PROD_024,2024-06-14,152.4,STORE_06
PROD_070,2024-05-06,138.77,STORE_15
PROD_061,2024-04-29,320.45,STORE_06
PROD_068,2024-06-13,361.2,STORE_07
PROD_004,2024-07-29,48.16,STORE_09
PROD_062,2024-11-23,86.19,STORE_15
PROD_072,2024-04-28,272.56,STORE_08
PROD_099,2024-10-01,245.58,STORE_07
PROD_064,2024-11-18,116.06,STORE_06
PROD_041,2024-11-24,51.82,STORE_20
PROD_056,2024-07-23,488.77,STORE_10
PROD_028,2024-10-22,389.31,STORE_18
PROD_078,2024-09-06,399.32,STORE_04
PROD_093,2024-11-19,457.67,STORE_01
PROD_067,2024-11-05,21.44,STORE_08
PROD_038,2024-07-20,214.81,STORE_12
PROD_031,2024-07-23,222.9,STORE_04
PROD_020,2024-04-20,139.36,STORE_07
PROD_091,2024-02-27,291.58,STORE_05
PROD_090,2024-04-01,226.39,STORE_19
PROD_038,2024-04-09,358.41,STORE_12
PROD_072,2024-06-04,318.68,STORE_15
PROD_050,2024-06-21,160.16,STORE_06
PROD_011,2024-11-16,362.9,STORE_07
PROD_070,2024-09-12,34.12,STORE_05
PROD_029,2024-06-26,113.11,STORE_06
PROD_095,2024-10-02,314.76,STORE_16
PROD_038,2024-02-07,112.57,STORE_11
PROD_091,2024-10-26,488.97,STORE_19
PROD_069,2024-07-18,488.35,STORE_04
PROD_045,2024-07-23,268.21,STORE_12
PROD_054,2024-07-19,409.94,STORE_15
PROD_093,2024-06-08,303.66,STORE_16
PROD_037,2024-11-16,188.33,STORE_10
PROD_079,2024-07-16,497.23,STORE_17
PROD_093,2024-08-29,462.14,STORE_13
PROD_011,2024-03-25,409.36,STORE_16
PROD_078,2024-07-18,474.62,STORE_12
PROD_025,2024-05-29,443.08,STORE_03
PROD_010,2024-02-13,72.23,STORE_12
PROD_035,2024-02-13,420.43,STORE_03
PROD_001,2024-10-06,285.17,STORE_01
PROD_058,2024-12-19,483.59,STORE_06
PROD_092,2024-11-30,422.89,STORE_08
PROD_016,2024-07-03,295.27,STORE_13
PROD_032,2024-03-24,456.47,STORE_15
PROD_095,2024-01-11,248.36,STORE_17
PROD_019,2024-12-10,205.97,STORE_04
PROD_097,2024-06-25,93.35,STORE_16
PROD_068,2024-01-29,172.22,STORE_20
PROD_071,2024-03-09,324.21,STORE_13
PROD_017,2024-08-14,248.07,STORE_07
PROD_060,2024-11-19,249.3,STORE_12
PROD_029,2024-04-07,62.49,STORE_16
PROD_081,2024-08-07,401.23,STORE_05
PROD_026,2024-02-25,340.39,STORE_10
PROD_010,2024-05-22,416.54,STORE_08
PROD_010,2024-01-21,445.17,STORE_11
PROD_023,2024-01-02,211.84,STORE_10
PROD_015,2024-05-11,356.07,STORE_08
PROD_077,2024-02-29,249.07,STORE_13
PROD_074,2024-08-09,155.76,STORE_20
PROD_040,2024-10-30,371.33,STORE_03
PROD_090,2024-10-26,43.4,STORE_12
PROD_045,2024-04-18,486.45,STORE_16
PROD_077,2024-05-11,256.98,STORE_16
PROD_081,2024-02-23,92.41,STORE_15
PROD_044,2024-05-15,58.83,STORE_09
PROD_075,2024-11-08,495.06,STORE_06
PROD_067,2024-07-14,240.3,STORE_03
PROD_086,2024-07-26,232.38,STORE_02
PROD_025,2024-04-11,381.08,STORE_17
PROD_088,2024-01-15,318.19,STORE_09
PROD_003,2024-11-19,279.99,STORE_02
PROD_076,2024-09-25,338.64,STORE_03
PROD_022,2024-05-26,249.84,STORE_16
PROD_032,2024-08-18,345.77,STORE_06
PROD_046,2024-06-03,53.64,STORE_10
PROD_031,2024-07-31,119.53,STORE_15
PROD_003,2024-06-20,474.45,STORE_16
PROD_082,2024-06-10,357.69,STORE_16
PROD_030,2024-06-15,271.92,STORE_19
PROD_009,2024-12-10,469.61,STORE_15
PROD_018,2024-01-21,415.88,STORE_14
PROD_094,2024-06-07,463.06,STORE_04
PROD_096,2024-11-10,456.6,STORE_13
PROD_001,2024-09-03,142.46,STORE_15
PROD_079,2024-07-03,268.96,STORE_05
PROD_077,2024-12-22,436.33,STORE_01
PROD_042,2024-08-16,351.91,STORE_07
PROD_002,2024-12-06,207.5,STORE_20
PROD_009,2024-02-17,356.79,STORE_03
PROD_095,2024-06-30,380.35,STORE_12
PROD_090,2024-07-02,172.61,STORE_01
PROD_022,2024-11-24,315.04,STORE_13
PROD_058,2024-09-28,388.92,STORE_10
PROD_005,2024-12-08,144.24,STORE_08
PROD_019,2024-09-16,80.72,STORE_05
PROD_070,2024-02-07,375.66,STORE_18
PROD_033,2024-09-02,122.61,STORE_09
PROD_035,2024-07-01,497.88,STORE_19
PROD_075,2024-07-16,350.39,STORE_16
PROD_090,2024-11-15,193.18,STORE_04
PROD_007,2024-02-16,173.49,STORE_18
PROD_017,2024-12-21,47.8,STORE_20
PROD_059,2024-03-29,274.13,STORE_11
PROD_024,2024-04-15,230.85,STORE_04
PROD_053,2024-06-27,220.06,STORE_06
PROD_062,2024-08-04,347.99,STORE_16
PROD_039,2024-10-08,84.09,STORE_11
PROD_096,2024-08-18,469.97,STORE_08
PROD_037,2024-05-15,68.25,STORE_13
PROD_064,2024-07-02,166.49,STORE_18
PROD_062,2024-11-12,415.41,STORE_14
PROD_025,2024-11-04,162.0,STORE_05
PROD_058,2024-08-26,449.69,STORE_06
PROD_096,2024-02-03,19.72,STORE_19
PROD_094,2024-02-19,414.15,STORE_01
PROD_007,2024-10-15,451.23,STORE_10
PROD_100,2024-12-14,355.63,STORE_10
PROD_059,2024-06-13,420.31,STORE_17
PROD_059,2024-01-05,178.31,STORE_11
PROD_063,2024-05-09,213.97,STORE_14
PROD_001,2024-04-08,211.39,STORE_08
PROD_044,2024-09-26,250.96,STORE_08
PROD_094,2024-02-02,280.46,STORE_07
PROD_082,2024-08-11,181.4,STORE_14
PROD_091,2024-09-09,248.45,STORE_18
PROD_083,2024-12-11,466.88,STORE_04
PROD_100,2024-08-08,160.79,STORE_02
PROD_086,2024-08-13,253.48,STORE_06
PROD_076,2024-06-24,205.47,STORE_04
PROD_034,2024-06-27,452.59,STORE_20
PROD_081,2024-07-11,71.22,STORE_17
PROD_032,2024-03-26,179.12,STORE_08
PROD_089,2024-10-30,212.77,STORE_14
PROD_021,2024-05-12,258.7,STORE_08
PROD_017,2024-03-06,269.88,STORE_13
PROD_099,2024-05-14,422.2,STORE_20
PROD_023,2024-09-12,124.24,STORE_03
PROD_086,2024-12-17,81.62,STORE_14
PROD_005,2024-07-03,425.17,STORE_09
PROD_072,2024-06-02,208.92,STORE_03
PROD_074,2024-11-07,493.96,STORE_02
PROD_032,2024-03-19,429.9,STORE_19
PROD_032,2024-03-03,382.93,STORE_07
PROD_092,2024-02-22,202.91,STORE_06
PROD_015,2024-11-19,244.92,STORE_08
PROD_063,2024-06-13,338.11,STORE_05
PROD_085,2024-01-31,16.75,STORE_02
PROD_059,2024-02-16,494.93,STORE_08
PROD_081,2024-02-04,335.39,STORE_14
PROD_042,2024-12-15,39.33,STORE_09
PROD_016,2024-07-07,95.53,STORE_08
PROD_037,2024-06-06,31.65,STORE_03
PROD_063,2024-03-15,175.36,STORE_02
PROD_043,2024-12-14,354.24,STORE_18
PROD_053,2024-12-13,320.13,STORE_15
PROD_006,2024-05-14,135.86,STORE_04
PROD_100,2024-04-16,49.08,STORE_05
PROD_075,2024-03-12,149.68,STORE_14
PROD_020,2024-08-28,55.03,STORE_10
PROD_033,2024-08-28,368.94,STORE_03
PROD_060,2024-05-26,368.88,STORE_07
PROD_020,2024-07-03,496.25,STORE_03
PROD_092,2024-02-20,402.9,STORE_06
PROD_062,2024-04-16,406.06,STORE_04
PROD_092,2024-11-24,198.32,STORE_03
PROD_049,2024-10-18,332.8,STORE_19
PROD_077,2024-12-28,242.72,STORE_19
PROD_078,2024-01-14,270.15,STORE_05
PROD_093,2024-02-14,189.21,STORE_17
PROD_042,2024-03-16,339.9,STORE_11
PROD_059,2024-06-07,70.74,STORE_08
PROD_093,2024-06-13,380.65,STORE_10
PROD_065,2024-08-28,89.08,STORE_12
PROD_056,2024-05-31,351.48,STORE_14
PROD_085,2024-12-12,328.03,STORE_03
PROD_026,2024-01-09,416.93,STORE_16
PROD_081,2024-02-18,206.26,STORE_12
PROD_015,2024-08-30,255.25,STORE_06
PROD_040,2024-11-11,34.87,STORE_01
PROD_096,2024-03-09,90.26,STORE_13
PROD_093,2024-10-13,119.28,STORE_12
PROD_001,2024-07-09,234.53,STORE_09
PROD_005,2024-04-03,356.67,STORE_14
PROD_071,2024-05-01,433.33,STORE_14
PROD_054,2024-05-07,82.35,STORE_06
PROD_012,2024-10-04,195.21,STORE_15
PROD_042,2024-02-09,234.83,STORE_16
PROD_045,2024-08-03,110.66,STORE_08
PROD_090,2024-02-10,42.9,STORE_07
PROD_013,2024-09-05,345.21,STORE_08
PROD_047,2024-05-01,314.03,STORE_17
PROD_006,2024-08-19,247.65,STORE_16
PROD_009,2024-08-10,363.41,STORE_01
PROD_002,2024-07-06,402.96,STORE_07
PROD_089,2024-03-07,76.88,STORE_03
PROD_058,2024-10-25,449.15,STORE_16
PROD_003,2024-06-11,251.27,STORE_15
PROD_032,2024-04-02,91.46,STORE_17
PROD_009,2024-06-27,130.22,STORE_09
PROD_092,2024-06-17,224.48,STORE_12
PROD_049,2024-03-17,383.55,STORE_02
PROD_010,2024-05-25,34.51,STORE_01
PROD_092,2024-10-22,468.57,STORE_11
PROD_056,2024-09-11,176.33,STORE_06
PROD_035,2024-07-21,448.09,STORE_18
PROD_093,2024-12-04,18.26,STORE_05
PROD_019,2024-01-27,103.9,STORE_05
PROD_011,2024-02-17,160.41,STORE_04
PROD_092,2024-12-21,322.6,STORE_19
PROD_036,2024-03-31,61.66,STORE_06
PROD_023,2024-10-18,46.35,STORE_06
PROD_064,2024-11-08,479.51,STORE_14
PROD_075,2024-11-12,458.74,STORE_08
PROD_054,2024-11-05,442.75,STORE_09
PROD_081,2024-01-14,472.62,STORE_11
PROD_024,2024-06-17,439.72,STORE_12
PROD_074,2024-11-29,260.61,STORE_04
PROD_016,2024-02-26,122.71,STORE_06
PROD_058,2024-12-17,215.9,STORE_13
PROD_076,2024-06-30,235.94,STORE_04
PROD_043,2024-05-02,310.37,STORE_05
PROD_091,2024-05-14,409.26,STORE_10
PROD_017,2024-02-26,77.69,STORE_16
PROD_061,2024-04-13,15.28,STORE_14
PROD_084,2024-03-30,308.42,STORE_07
PROD_003,2024-03-30,227.21,STORE_12
PROD_057,2024-04-24,58.24,STORE_10
PROD_012,2024-12-26,137.23,STORE_09
PROD_024,2024-10-05,89.61,STORE_12
PROD_046,2024-05-31,168.56,STORE_16
PROD_073,2024-12-08,307.92,STORE_14
PROD_081,2024-08-18,491.18,STORE_15
PROD_012,2024-08-14,62.67,STORE_16
PROD_073,2024-06-30,421.29,STORE_02
PROD_084,2024-11-02,154.9,STORE_19
PROD_059,2024-12-05,411.7,STORE_20
PROD_002,2024-01-26,146.22,STORE_18
PROD_021,2024-09-16,95.77,STORE_20
PROD_015,2024-07-16,422.14,STORE_15
PROD_067,2024-10-28,317.42,STORE_09
PROD_093,2024-04-17,131.26,STORE_18
PROD_089,2024-12-13,375.83,STORE_03
PROD_020,2024-03-19,185.1,STORE_12
PROD_056,2024-04-20,445.64,STORE_18
PROD_082,2024-03-16,74.95,STORE_07
PROD_042,2024-10-01,51.83,STORE_15
PROD_029,2024-10-30,201.25,STORE_20
PROD_026,2024-09-08,176.8,STORE_04
PROD_055,2024-11-24,237.31,STORE_15
PROD_035,2024-06-26,336.46,STORE_19
PROD_010,2024-07-31,243.44,STORE_13
PROD_086,2024-04-20,418.38,STORE_11
PROD_098,2024-09-08,81.74,STORE_06
PROD_001,2024-08-07,474.79,STORE_09
PROD_063,2024-03-03,260.4,STORE_17
PROD_015,2024-03-28,307.08,STORE_11
PROD_085,2024-11-22,206.42,STORE_01
PROD_052,2024-12-03,208.24,STORE_04
PROD_088,2024-07-23,180.34,STORE_08
PROD_017,2024-08-12,467.26,STORE_18
PROD_062,2024-04-07,411.41,STORE_05
PROD_075,2024-07-17,223.8,STORE_11
PROD_062,2024-10-22,441.07,STORE_14
PROD_075,2024-05-30,373.91,STORE_18
PROD_077,2024-04-15,381.17,STORE_05
PROD_078,2024-06-15,247.38,STORE_01
PROD_018,2024-12-22,125.71,STORE_04
PROD_087,2024-10-15,34.26,STORE_15
PROD_043,2024-12-10,320.59,STORE_11
PROD_048,2024-09-12,489.68,STORE_01
PROD_075,2024-12-02,75.57,STORE_06
PROD_053,2024-01-17,121.0,STORE_02
PROD_003,2024-02-05,426.17,STORE_07
PROD_084,2024-11-03,38.49,STORE_14
PROD_063,2024-10-31,489.91,STORE_17
PROD_059,2024-10-15,357.56,STORE_03
PROD_022,2024-05-06,472.31,STORE_07
PROD_075,2024-04-09,392.41,STORE_06
PROD_020,2024-02-09,207.1,STORE_05
PROD_099,2024-07-29,86.54,STORE_03
PROD_087,2024-04-03,490.28,STORE_03
PROD_033,2024-11-19,163.13,STORE_02
PROD_039,2024-03-03,476.11,STORE_07
PROD_093,2024-05-01,26.64,STORE_05
PROD_018,2024-07-14,261.89,STORE_20
PROD_030,2024-01-13,11.63,STORE_19
PROD_088,2024-05-23,369.77,STORE_18
PROD_076,2024-10-31,102.37,STORE_05
PROD_080,2024-06-21,173.3,STORE_17
PROD_077,2024-01-15,378.16,STORE_07
PROD_078,2024-12-21,53.59,STORE_03
PROD_002,2024-04-22,135.33,STORE_09
PROD_081,2024-07-20,26.73,STORE_06
PROD_024,2024-06-01,56.3,STORE_06
PROD_016,2024-03-07,53.67,STORE_11
PROD_092,2024-07-07,59.11,STORE_20
PROD_095,2024-09-09,230.27,STORE_15
PROD_032,2024-08-12,38.51,STORE_03
PROD_045,2024-02-15,427.14,STORE_04
PROD_002,2024-03-18,170.14,STORE_19
PROD_014,2024-07-23,413.51,STORE_02
PROD_055,2024-12-15,481.62,STORE_12
PROD_030,2024-12-03,182.42,STORE_13
PROD_079,2024-02-15,477.43,STORE_20
PROD_026,2024-01-01,320.34,STORE_10
PROD_045,2024-07-28,30.71,STORE_04
PROD_057,2024-05-22,362.5,STORE_15
PROD_045,2024-08-18,410.74,STORE_14
PROD_083,2024-10-17,287.79,STORE_02
PROD_030,2024-06-02,48.0,STORE_11
PROD_043,2024-05-15,451.99,STORE_08
PROD_008,2024-07-18,65.18,STORE_09
PROD_027,2024-09-10,204.36,STORE_14
PROD_010,2024-08-15,365.39,STORE_15
